488.641118379722,559.056756277266,375.24173686515,-5059.7180053513,-5090.0358509021,-4899.73104257418,4696.8845593385,4656.09617381257,4873.6095811369,0.74591274197154,0.737918121706439,0.781263478399474,-1.47452012553054,-1.46140125348816,-1.49436137753306,549.999999999999,550,550.000000000001
543.690608901379,613.141076388923,433.317600084939,-5024.19965767794,-5053.68399344675,-4866.25893079518,4728.85391205748,4688.77138649612,4902.24447329106,0.752220310060505,0.744317858936192,0.787107560546787,-1.46300142122588,-1.45006085650964,-1.48198523892683,550.000000000001,550,550
598.727199340365,667.205402261923,491.390773818323,-4988.16017857155,-5016.80606241777,-4832.28901461331,4760.25469630387,4720.88284998482,4930.28994955203,0.758452152424872,0.750644146681999,0.792864760052894,-1.45133815617298,-1.43857815728906,-1.46945565033919,549.999999999999,549.999999999999,550.000000000002
653.745058599731,721.244026323521,549.45502963203,-4951.6038589699,-4979.40643886123,-4797.82535183682,4791.08313663944,4752.4267033927,4957.74263790326,0.764606412518161,0.756895169557204,0.798533043565523,-1.43952859706911,-1.42695134279273,-1.45677140035091,550.000000000002,549.999999999999,549.999999999999
708.738351527763,775.25123764864,607.504134205804,-4914.5350431705,-4941.48955794439,-4762.87205028922,4821.33552644107,4783.39915407974,4984.59923760142,0.77068120140783,0.763069079221921,0.804110350523718,-1.42757108228136,-1.41517866285352,-1.44393139648966,550,550,550.000000000001
763.70123953903,829.22132256494,665.531850005963,-4876.95812830516,-4903.0599084204,-4727.43326731096,4851.00822834644,4813.79647810792,5010.8565195732,0.776674598356706,0.76916399482252,0.809594594552006,-1.41546402926456,-1.40325843716521,-1.4309346744169,550,550,549.999999999999
818.627881236613,883.148565259,723.531935960198,-4838.87756380902,-4864.12203208739,-4691.51320925611,4880.09767469133,4843.61502068888,5036.51132680362,0.782584651526544,0.775178003543628,0.814983665021146,-1.40320594231294,-1.3911890626158,-1.41778040735787,549.999999999998,549.999999999998,549.999999999999
873.512433035437,937.02724838356,781.498148133529,-4800.29785088437,-4824.68052324214,-4655.11613098417,4908.60036793865,4872.85119662346,5061.56057471556,0.788409378811508,0.781109161280297,0.820275428782484,-1.39079542063834,-1.37896902095599,-1.40446791574512,550.000000000002,549.999999999998,550.000000000001
928.349049786656,990.851653665718,839.424240405348,-4761.22354195906,-4784.74002812833,-4618.2463353471,4936.51288109887,4901.50149073265,5086.00125154065,0.794146768809405,0.786955493438142,0.825467732082574,-1.37823116676454,-1.36659688679626,-1.39099667704101,550,550,549.999999999999
983.131885403022,1044.61606251608,897.303965147486,-4721.65924013976,-4744.30524437947,-4580.90817267155,4963.83185814213,4929.56245828033,5109.83041868139,0.799794781938503,0.792714995869262,0.830558402664172,-1.36551199522371,-1.35407133592304,-1.3773663356998,549.999999999999,550,550
1037.85509348518,1098.31475663875,955.131073903203,-4681.60959866004,-4703.38092045658,-4543.10604023643,4990.55401440171,4957.03072538738,5133.04521106446,0.805351351707645,0.798385635951782,0.835545252059057,-1.3526368415375,-1.34139115392082,-1.36357671322469,549.999999999999,550,550
1092.51282794876,1151.94201864209,1012.89931806705,-4641.07932032339,-4661.97185508066,-4504.8443817458,5016.67613696898,4983.90298943736,5155.64283748521,0.810814386147233,0.803965353820774,0.840426078077395,-1.33960477146099,-1.32855524508367,-1.34962781826958,550.000000000002,549.999999999999,549.999999999998
1147.09924365232,1205.49213265024,1070.60244956552,-4600.07315694116,-4620.08289666,-4466.12768679727,5042.19508507967,5010.17601947358,5177.62058094325,0.816181769408401,0.809452063758164,0.845198667497438,-1.32641499046334,-1.31556264159545,-1.33551985673015,550,549.999999999999,550.000000000001
1201.60849702593,1258.95938491528,1128.23422153841,-4558.59590876564,-4577.71894271253,-4426.96049034583,5067.10779049156,5035.84665658761,5198.97579896912,0.821451363537329,0.814843655749014,0.849860798958359,-1.3130668534148,-1.30241251295383,-1.32125324176316,550.000000000001,550,550
1256.03474670046,1312.33806442996,1185.78838902086,-4516.65242391816,-4534.88493928309,-4387.34737216327,5091.4112578533,5060.91181429904,5219.70592394202,0.826621010431252,0.820137997211247,0.854410246057815,-1.29955987444415,-1.28910417560858,-1.30682860366754,550,549.999999999999,550.000000000001
1310.37215413737,1365.622463541,1243.25870962588,-4474.24759781248,-4491.58588035583,-4347.29295629326,5115.10256506462,5085.36847892661,5239.80846339849,0.831688533982118,0.825332934905463,0.858844780654569,-1.28589373692626,-1.27563710277984,-1.29224679955544,550,550,550
1364.61488425911,1418.80687856278,1300.63894422741,-4431.38637257335,-4447.82680726177,-4306.80191050207,5138.17886362763,5109.21370995054,5259.28100033215,0.836651742413215,0.830426297030971,0.863162176375041,-1.27206830355374,-1.2620109344172,-1.27750892273659,550,550.000000000001,549.999999999999
1418.75710607982,1471.88561039154,1357.92285764386,-4388.07373645043,-4403.61280808154,-4265.8789457251,5160.63737898934,5132.44464036608,5278.12119348425,0.841508430813271,0.835415895513522,0.867360212321077,-1.25808362644129,-1.24822548725475,-1.26261631173434,550,550.000000000002,550
1472.79299333653,1524.85296511977,1415.10421932183,-4344.31472322767,-4358.94901704351,-4224.52881550923,5182.47541087521,5155.05847702826,5296.3267776252,0.846256383871615,0.840299528489468,0.871436676974539,-1.24393995720623,-1.23428076491244,-1.24757055884774,550.000000000001,550,549.999999999998
1526.71672512057,1577.70325465094,1472.17680402026,-4300.11441162801,-4313.84061391719,-4182.75631545104,5203.69033361385,5177.05250098764,5313.89556382689,0.850893378816931,0.845074982990172,0.875389372292466,-1.22963775696263,-1.22017696798815,-1.23237351817008,549.999999999999,549.999999999999,550.000000000002
1580.52248650927,1630.43079731442,1529.13439249465,-4255.47792471381,-4268.29282340215,-4140.56628263101,5224.2795964527,5198.42406781732,5330.82543972594,0.855417188560944,0.849740037829492,0.879216117984633,-1.21517770616167,-1.20591450407972,-1.21702731297174,550.000000000001,550,550
1634.20446919775,1683.02991848049,1585.97077218145,-4210.41042928274,-4222.31091451243,-4097.96359504378,5244.24072386473,5219.1706079308,5347.1143697776,0.859825585047034,0.854292466695965,0.882914755963299,-1.20056071420512,-1.1914939976705,-1.20153434235265,550.000000000001,550,550
1687.7568721309,1735.49495117545,1642.67973788243,-4164.91713525943,-4175.90019995654,-4054.95317102446,5263.57131584605,5239.28962689098,5362.76039550055,0.864116342802314,0.858730041450068,0.886483154952798,-1.18578792875413,-1.17691629980696,-1.18589728706873,550,550.000000000001,550.000000000001
1741.1739021353,1787.82023669666,1699.25509244913,-4119.00329508287,-4129.06603551312,-4011.53996867116,5282.26904820451,5258.77870571008,5377.76163571235,0.868287242690089,0.863050535625448,0.889919215244492,-1.17086074465084,-1.1621824974915,-1.1701191144365,550,549.999999999999,550
1794.44977455109,1840.00012522761,1755.69064746698,-4072.67420308964,-4081.81381940239,-3967.72898526371,5300.33167283914,5277.63550114046,5392.11628675561,0.872336075857896,0.867251728131468,0.89322087358036,-1.1557808123662,-1.14729392270927,-1.15420308222116,550.000000000001,550,549.999999999998
1847.57871386383,1892.0289764527,1811.98022393947,-4025.93519489303,-4034.14899165332,-3923.52525667874,5317.7570180104,5295.85774595635,5405.82262271491,0.876260647874454,0.871331407152706,0.896386108146327,-1.14055004588376,-1.13225216100321,-1.13815274141586,549.999999999999,550,550
1900.55495433602,1943.90116017194,1868.11765297183,-3978.79164675817,-3986.07703346682,-3878.93385680107,5334.54298860139,5313.44324922649,5418.87899562422,0.88005878304689,0.875287374239222,0.899412943654232,-1.12517062992659,-1.11705905950811,-1.12197193782354,550,550,550
